date,store_id,sku_id,units_sold,prediction,stock_on_hand,on_order_units,reorder_point,safety_stock,lead_time_days,unit_price,cost_price,category,subcategory,brand,lead_time_demand,available_inventory,forecast_daily_demand,days_of_supply,stock_after_lead_time,stockout_units,safety_stock_gap,reorder_gap,stockout_risk,target_inventory_30d,excess_inventory_units,overstock_risk,risk_score,risk_level,recommended_action,stockout_value_at_stake,overstock_value_at_stake,value_at_stake,priority,risk_reason
2025-12-11,ST18,SKU03851,1,2.1661143,0.0,0.0,73.0,34.0,7.0,99.5,74.51,Dairy & Bakery,Butter & Ghee,SoftTouch,2.1661143,0.0,2.1661143,0.0,-2.1661143,2.1661143,36.1661143,73.0,True,64.983429,0.0,False,100.0,STOCKOUT,REORDER,215.52837284999998,0.0,215.53,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-21,ST08,SKU03800,2,1.8818527,0.0,0.0,0.0,0.0,7.0,114.46,76.17,Snacks & Confectionery,Chocolates,ValueChoice,1.8818527,0.0,1.8818527,0.0,-1.8818527,1.8818527,1.8818527,0.0,True,56.455581,0.0,False,100.0,STOCKOUT,REORDER,215.396860042,0.0,215.4,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST26,SKU01540,2,1.8678515,0.0,0.0,0.0,0.0,7.0,115.29,72.03,Beverages,Tea,EverydayPlus,1.8678515,0.0,1.8678515,0.0,-1.8678515,1.8678515,1.8678515,0.0,True,56.035545,0.0,False,100.0,STOCKOUT,REORDER,215.34459943500002,0.0,215.34,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST04,SKU03241,1,1.918695,0.0,0.0,0.0,0.0,7.0,112.19,69.23,Dairy & Bakery,Yogurt,NovaFresh,1.918695,0.0,1.918695,0.0,-1.918695,1.918695,1.918695,0.0,True,57.56085,0.0,False,100.0,STOCKOUT,REORDER,215.25839205,0.0,215.26,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST18,SKU03084,1,1.8827075,0.0,0.0,0.0,0.0,7.0,114.28,73.5,Grocery,Flour & Atta,PrimeCare,1.8827075,0.0,1.8827075,0.0,-1.8827075,1.8827075,1.8827075,0.0,True,56.481225,0.0,False,100.0,STOCKOUT,REORDER,215.1558131,0.0,215.16,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-23,ST10,SKU02934,1,1.9109436,0.0,0.0,0.0,0.0,7.0,112.59,68.62,Snacks & Confectionery,Namkeen,GoldenHarvest,1.9109436,0.0,1.9109436,0.0,-1.9109436,1.9109436,1.9109436,0.0,True,57.328308,0.0,False,100.0,STOCKOUT,REORDER,215.15313992400002,0.0,215.15,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST17,SKU03084,2,1.8809206,0.0,0.0,0.0,0.0,7.0,114.28,73.5,Grocery,Flour & Atta,PrimeCare,1.8809206,0.0,1.8809206,0.0,-1.8809206,1.8809206,1.8809206,0.0,True,56.427618,0.0,False,100.0,STOCKOUT,REORDER,214.951606168,0.0,214.95,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-31,ST22,SKU03800,1,1.8775991,0.0,0.0,0.0,0.0,7.0,114.46,76.17,Snacks & Confectionery,Chocolates,ValueChoice,1.8775991,0.0,1.8775991,0.0,-1.8775991,1.8775991,1.8775991,0.0,True,56.327973,0.0,False,100.0,STOCKOUT,REORDER,214.909992986,0.0,214.91,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-28,ST10,SKU03084,1,1.8803232,0.0,0.0,0.0,0.0,7.0,114.28,73.5,Grocery,Flour & Atta,PrimeCare,1.8803232,0.0,1.8803232,0.0,-1.8803232,1.8803232,1.8803232,0.0,True,56.409696000000004,0.0,False,100.0,STOCKOUT,REORDER,214.883335296,0.0,214.88,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-05,ST22,SKU00020,2,1.9622579,0.0,0.0,0.0,0.0,7.0,109.5,69.58,Grocery,Rice & Grains,SmartBuy,1.9622579,0.0,1.9622579,0.0,-1.9622579,1.9622579,1.9622579,0.0,True,58.867737,0.0,False,100.0,STOCKOUT,REORDER,214.86724005,0.0,214.87,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-28,ST07,SKU00684,1,1.8377686,0.0,0.0,0.0,0.0,7.0,116.87,71.7,Beverages,Juices,NovaFresh,1.8377686,0.0,1.8377686,0.0,-1.8377686,1.8377686,1.8377686,0.0,True,55.133058,0.0,False,100.0,STOCKOUT,REORDER,214.780016282,0.0,214.78,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST29,SKU03060,3,1.848431,0.0,0.0,0.0,0.0,7.0,116.18,91.27,Snacks & Confectionery,Candy,SparkleClean,1.848431,0.0,1.848431,0.0,-1.848431,1.848431,1.848431,0.0,True,55.452929999999995,0.0,False,100.0,STOCKOUT,REORDER,214.75071358,0.0,214.75,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-13,ST27,SKU00131,2,1.8006048,0.0,0.0,0.0,0.0,7.0,119.24,75.8,Dairy & Bakery,Eggs,SparkleClean,1.8006048,0.0,1.8006048,0.0,-1.8006048,1.8006048,1.8006048,0.0,True,54.018144,0.0,False,100.0,STOCKOUT,REORDER,214.70411635199997,0.0,214.7,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-26,ST21,SKU03800,1,1.8757892,0.0,0.0,0.0,0.0,7.0,114.46,76.17,Snacks & Confectionery,Chocolates,ValueChoice,1.8757892,0.0,1.8757892,0.0,-1.8757892,1.8757892,1.8757892,0.0,True,56.273676,0.0,False,100.0,STOCKOUT,REORDER,214.702831832,0.0,214.7,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST08,SKU01334,1,1.8626976,0.0,0.0,0.0,0.0,7.0,115.01,78.02,Beverages,Tea,QuickBite,1.8626976,0.0,1.8626976,0.0,-1.8626976,1.8626976,1.8626976,0.0,True,55.880928,0.0,False,100.0,STOCKOUT,REORDER,214.22885097600002,0.0,214.23,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-02,ST26,SKU00741,1,1.8783677,0.0,0.0,0.0,0.0,7.0,114.04,82.28,Beverages,Coffee,SunriseFoods,1.8783677,0.0,1.8783677,0.0,-1.8783677,1.8783677,1.8783677,0.0,True,56.351031000000006,0.0,False,100.0,STOCKOUT,REORDER,214.209052508,0.0,214.21,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-30,ST07,SKU04482,1,1.9167736,0.0,0.0,0.0,0.0,7.0,111.71,67.76,Dairy & Bakery,Milk,HomeStyle,1.9167736,0.0,1.9167736,0.0,-1.9167736,1.9167736,1.9167736,0.0,True,57.503208,0.0,False,100.0,STOCKOUT,REORDER,214.122778856,0.0,214.12,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST12,SKU00578,3,1.862746,0.0,0.0,0.0,0.0,7.0,114.92,64.82,Beverages,Soft Drinks,SmartBuy,1.862746,0.0,1.862746,0.0,-1.862746,1.862746,1.862746,0.0,True,55.88238,0.0,False,100.0,STOCKOUT,REORDER,214.06677032000002,0.0,214.07,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-02,ST07,SKU02319,2,1.9157091,0.0,0.0,0.0,0.0,7.0,111.7,88.96,Grocery,Sugar & Salt,EverydayPlus,1.9157091,0.0,1.9157091,0.0,-1.9157091,1.9157091,1.9157091,0.0,True,57.471273,0.0,False,100.0,STOCKOUT,REORDER,213.98470647,0.0,213.98,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-04,ST28,SKU00811,1,1.8985844,0.0,0.0,0.0,0.0,7.0,112.67,86.46,Beverages,Juices,TrueTaste,1.8985844,0.0,1.8985844,0.0,-1.8985844,1.8985844,1.8985844,0.0,True,56.957532,0.0,False,100.0,STOCKOUT,REORDER,213.913504348,0.0,213.91,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST22,SKU03154,4,1.9290643,0.0,0.0,0.0,0.0,7.0,110.82,71.87,Dairy & Bakery,Bread,CityFresh,1.9290643,0.0,1.9290643,0.0,-1.9290643,1.9290643,1.9290643,0.0,True,57.871929,0.0,False,100.0,STOCKOUT,REORDER,213.778905726,0.0,213.78,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-18,ST06,SKU01454,1,1.8514395,0.0,0.0,0.0,0.0,7.0,115.42,83.51,Dairy & Bakery,Cheese,NutriPlus,1.8514395,0.0,1.8514395,0.0,-1.8514395,1.8514395,1.8514395,0.0,True,55.543184999999994,0.0,False,100.0,STOCKOUT,REORDER,213.69314709,0.0,213.69,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST27,SKU03367,1,1.721854,0.0,0.0,0.0,0.0,7.0,124.08,70.14,Snacks & Confectionery,Chocolates,FreshFarm,1.721854,0.0,1.721854,0.0,-1.721854,1.721854,1.721854,0.0,True,51.65562,0.0,False,100.0,STOCKOUT,REORDER,213.64764431999998,0.0,213.65,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-25,ST13,SKU03759,1,1.8191142,0.0,0.0,0.0,0.0,7.0,117.37,80.92,Snacks & Confectionery,Biscuits & Cookies,PrimeCare,1.8191142,0.0,1.8191142,0.0,-1.8191142,1.8191142,1.8191142,0.0,True,54.573426,0.0,False,100.0,STOCKOUT,REORDER,213.50943365400002,0.0,213.51,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-23,ST11,SKU03409,4,1.8142066,0.0,0.0,0.0,0.0,7.0,117.67,76.86,Snacks & Confectionery,Chocolates,MetroBrand,1.8142066,0.0,1.8142066,0.0,-1.8142066,1.8142066,1.8142066,0.0,True,54.426198,0.0,False,100.0,STOCKOUT,REORDER,213.47769062199998,0.0,213.48,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-05,ST08,SKU03522,1,1.8894011,0.0,0.0,0.0,0.0,7.0,112.92,72.14,Beverages,Soft Drinks,UrbanBite,1.8894011,0.0,1.8894011,0.0,-1.8894011,1.8894011,1.8894011,0.0,True,56.682033,0.0,False,100.0,STOCKOUT,REORDER,213.351172212,0.0,213.35,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-24,ST14,SKU00375,1,1.8549488,0.0,0.0,0.0,0.0,7.0,115.0,76.77,Dairy & Bakery,Bread,PrimeCare,1.8549488,0.0,1.8549488,0.0,-1.8549488,1.8549488,1.8549488,0.0,True,55.648464000000004,0.0,False,100.0,STOCKOUT,REORDER,213.31911200000002,0.0,213.32,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-03,ST03,SKU03363,4,1.9196376,0.0,0.0,0.0,0.0,7.0,111.1,75.04,Beverages,Energy Drinks,CleanWave,1.9196376,0.0,1.9196376,0.0,-1.9196376,1.9196376,1.9196376,0.0,True,57.589127999999995,0.0,False,100.0,STOCKOUT,REORDER,213.27173735999997,0.0,213.27,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-18,ST15,SKU03522,2,1.8873391,0.0,0.0,0.0,0.0,7.0,112.92,72.14,Beverages,Soft Drinks,UrbanBite,1.8873391,0.0,1.8873391,0.0,-1.8873391,1.8873391,1.8873391,0.0,True,56.620173,0.0,False,100.0,STOCKOUT,REORDER,213.11833117199998,0.0,213.12,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST29,SKU00177,2,1.8589151,0.0,0.0,0.0,0.0,7.0,114.65,77.09,Snacks & Confectionery,Chocolates,FamilyChoice,1.8589151,0.0,1.8589151,0.0,-1.8589151,1.8589151,1.8589151,0.0,True,55.767452999999996,0.0,False,100.0,STOCKOUT,REORDER,213.124616215,0.0,213.12,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST29,SKU03030,1,1.9611568,0.0,0.0,0.0,0.0,7.0,108.63,63.46,Snacks & Confectionery,Chips & Crisps,MetroBrand,1.9611568,0.0,1.9611568,0.0,-1.9611568,1.9611568,1.9611568,0.0,True,58.834703999999995,0.0,False,100.0,STOCKOUT,REORDER,213.04046318399998,0.0,213.04,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-18,ST04,SKU04675,1,1.828001,0.0,0.0,0.0,0.0,7.0,116.52,90.53,Home Care,Laundry,SparkleClean,1.828001,0.0,1.828001,0.0,-1.828001,1.828001,1.828001,0.0,True,54.84003,0.0,False,100.0,STOCKOUT,REORDER,212.99867652,0.0,213.0,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-07,ST04,SKU00164,4,1.8685256,0.0,0.0,0.0,0.0,7.0,113.99,83.68,Dairy & Bakery,Butter & Ghee,ZestyCo,1.8685256,0.0,1.8685256,0.0,-1.8685256,1.8685256,1.8685256,0.0,True,56.055768,0.0,False,100.0,STOCKOUT,REORDER,212.993233144,0.0,212.99,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST19,SKU00081,1,1.8410833,0.0,0.0,0.0,0.0,7.0,115.69,76.17,Home Care,Laundry,NovaFresh,1.8410833,0.0,1.8410833,0.0,-1.8410833,1.8410833,1.8410833,0.0,True,55.232499,0.0,False,100.0,STOCKOUT,REORDER,212.994926977,0.0,212.99,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-05,ST04,SKU00811,1,1.8903295,0.0,0.0,0.0,0.0,7.0,112.67,86.46,Beverages,Juices,TrueTaste,1.8903295,0.0,1.8903295,0.0,-1.8903295,1.8903295,1.8903295,0.0,True,56.709885,0.0,False,100.0,STOCKOUT,REORDER,212.983424765,0.0,212.98,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-09,ST14,SKU03878,2,1.7232184,0.0,0.0,0.0,0.0,7.0,123.56,88.86,Home Care,Laundry,SparkleClean,1.7232184,0.0,1.7232184,0.0,-1.7232184,1.7232184,1.7232184,0.0,True,51.696552,0.0,False,100.0,STOCKOUT,REORDER,212.920865504,0.0,212.92,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-02,ST17,SKU01115,1,1.7135664,0.0,0.0,0.0,0.0,7.0,124.25,92.22,Snacks & Confectionery,Chocolates,CityFresh,1.7135664,0.0,1.7135664,0.0,-1.7135664,1.7135664,1.7135664,0.0,True,51.406991999999995,0.0,False,100.0,STOCKOUT,REORDER,212.9106252,0.0,212.91,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-23,ST21,SKU04077,3,1.9222015,0.0,0.0,0.0,0.0,7.0,110.69,80.95,Home Care,Air Fresheners,PurePlus,1.9222015,0.0,1.9222015,0.0,-1.9222015,1.9222015,1.9222015,0.0,True,57.666045,0.0,False,100.0,STOCKOUT,REORDER,212.76848403499997,0.0,212.77,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-04,ST27,SKU04864,2,1.9278624,0.0,0.0,0.0,0.0,7.0,110.36,68.78,Stationery & Office,Office Supplies,NatureBlend,1.9278624,0.0,1.9278624,0.0,-1.9278624,1.9278624,1.9278624,0.0,True,57.835872,0.0,False,100.0,STOCKOUT,REORDER,212.758894464,0.0,212.76,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST20,SKU00477,3,1.6186045,0.0,0.0,0.0,0.0,7.0,131.43,100.71,Personal Care,Oral Care,FreshFarm,1.6186045,0.0,1.6186045,0.0,-1.6186045,1.6186045,1.6186045,0.0,True,48.558135,0.0,False,100.0,STOCKOUT,REORDER,212.733189435,0.0,212.73,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-18,ST14,SKU02125,1,1.8857055,0.0,0.0,0.0,0.0,7.0,112.77,65.2,Snacks & Confectionery,Chips & Crisps,QuickBite,1.8857055,0.0,1.8857055,0.0,-1.8857055,1.8857055,1.8857055,0.0,True,56.571165,0.0,False,100.0,STOCKOUT,REORDER,212.651009235,0.0,212.65,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-07,ST10,SKU02532,2,1.8378961,0.0,0.0,0.0,0.0,7.0,115.67,88.01,Beverages,Coffee,FamilyChoice,1.8378961,0.0,1.8378961,0.0,-1.8378961,1.8378961,1.8378961,0.0,True,55.136883,0.0,False,100.0,STOCKOUT,REORDER,212.58944188700002,0.0,212.59,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST05,SKU00533,4,1.8562263,0.0,0.0,0.0,0.0,7.0,114.47,73.03,Stationery & Office,Writing Instruments,PureLife,1.8562263,0.0,1.8562263,0.0,-1.8562263,1.8562263,1.8562263,0.0,True,55.686789000000005,0.0,False,100.0,STOCKOUT,REORDER,212.482224561,0.0,212.48,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-04,ST28,SKU04482,1,1.9011419,0.0,0.0,0.0,0.0,7.0,111.71,67.76,Dairy & Bakery,Milk,HomeStyle,1.9011419,0.0,1.9011419,0.0,-1.9011419,1.9011419,1.9011419,0.0,True,57.034257000000004,0.0,False,100.0,STOCKOUT,REORDER,212.376561649,0.0,212.38,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-12,ST17,SKU00920,1,1.8508148,0.0,0.0,0.0,0.0,7.0,114.73,87.31,Grocery,Sugar & Salt,PremiumSelect,1.8508148,0.0,1.8508148,0.0,-1.8508148,1.8508148,1.8508148,0.0,True,55.524444,0.0,False,100.0,STOCKOUT,REORDER,212.343982004,0.0,212.34,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-21,ST23,SKU00920,4,1.8500971,0.0,0.0,0.0,0.0,7.0,114.73,87.31,Grocery,Sugar & Salt,PremiumSelect,1.8500971,0.0,1.8500971,0.0,-1.8500971,1.8500971,1.8500971,0.0,True,55.502913,0.0,False,100.0,STOCKOUT,REORDER,212.261640283,0.0,212.26,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST21,SKU02532,2,1.8338095,0.0,0.0,0.0,0.0,7.0,115.67,88.01,Beverages,Coffee,FamilyChoice,1.8338095,0.0,1.8338095,0.0,-1.8338095,1.8338095,1.8338095,0.0,True,55.014285,0.0,False,100.0,STOCKOUT,REORDER,212.11674486500002,0.0,212.12,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-24,ST27,SKU03241,1,1.8906184,0.0,0.0,0.0,0.0,7.0,112.19,69.23,Dairy & Bakery,Yogurt,NovaFresh,1.8906184,0.0,1.8906184,0.0,-1.8906184,1.8906184,1.8906184,0.0,True,56.718551999999995,0.0,False,100.0,STOCKOUT,REORDER,212.108478296,0.0,212.11,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-03,ST18,SKU00254,1,2.0095034,0.0,0.0,0.0,0.0,7.0,105.55,79.69,Stationery & Office,Writing Instruments,HomeStyle,2.0095034,0.0,2.0095034,0.0,-2.0095034,2.0095034,2.0095034,0.0,True,60.285101999999995,0.0,False,100.0,STOCKOUT,REORDER,212.10308386999998,0.0,212.1,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-04,ST16,SKU00177,1,1.8499932,0.0,0.0,0.0,0.0,7.0,114.65,77.09,Snacks & Confectionery,Chocolates,FamilyChoice,1.8499932,0.0,1.8499932,0.0,-1.8499932,1.8499932,1.8499932,0.0,True,55.499795999999996,0.0,False,100.0,STOCKOUT,REORDER,212.10172038,0.0,212.1,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-08,ST26,SKU03901,3,1.9194928,0.0,0.0,0.0,0.0,7.0,110.45,64.93,Dairy & Bakery,Milk,CrispKing,1.9194928,0.0,1.9194928,0.0,-1.9194928,1.9194928,1.9194928,0.0,True,57.584784,0.0,False,100.0,STOCKOUT,REORDER,212.00797976,0.0,212.01,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-12,ST17,SKU02711,2,1.9005446,0.0,0.0,0.0,0.0,7.0,111.55,65.04,Snacks & Confectionery,Namkeen,SmartBuy,1.9005446,0.0,1.9005446,0.0,-1.9005446,1.9005446,1.9005446,0.0,True,57.016338,0.0,False,100.0,STOCKOUT,REORDER,212.00575013,0.0,212.01,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-30,ST22,SKU02614,4,1.7942898,0.0,0.0,0.0,0.0,7.0,118.14,80.99,Grocery,Sugar & Salt,FamilyChoice,1.7942898,0.0,1.7942898,0.0,-1.7942898,1.7942898,1.7942898,0.0,True,53.828694,0.0,False,100.0,STOCKOUT,REORDER,211.977396972,0.0,211.98,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-03,ST23,SKU02532,1,1.8322732,0.0,0.0,83.0,29.0,7.0,115.67,88.01,Beverages,Coffee,FamilyChoice,1.8322732,0.0,1.8322732,0.0,-1.8322732,1.8322732,30.8322732,83.0,True,54.968196,0.0,False,100.0,STOCKOUT,REORDER,211.939041044,0.0,211.94,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST16,SKU04801,3,1.9576089,0.0,0.0,0.0,0.0,7.0,108.26,71.81,Dairy & Bakery,Butter & Ghee,EverydayPlus,1.9576089,0.0,1.9576089,0.0,-1.9576089,1.9576089,1.9576089,0.0,True,58.728267,0.0,False,100.0,STOCKOUT,REORDER,211.930739514,0.0,211.93,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-28,ST18,SKU03800,2,1.8514332,0.0,0.0,0.0,0.0,7.0,114.46,76.17,Snacks & Confectionery,Chocolates,ValueChoice,1.8514332,0.0,1.8514332,0.0,-1.8514332,1.8514332,1.8514332,0.0,True,55.542996,0.0,False,100.0,STOCKOUT,REORDER,211.915044072,0.0,211.92,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-08,ST30,SKU03522,1,1.8765388,0.0,0.0,0.0,0.0,7.0,112.92,72.14,Beverages,Soft Drinks,UrbanBite,1.8765388,0.0,1.8765388,0.0,-1.8765388,1.8765388,1.8765388,0.0,True,56.296164000000005,0.0,False,100.0,STOCKOUT,REORDER,211.898761296,0.0,211.9,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-28,ST06,SKU02532,1,1.8318912,0.0,0.0,0.0,0.0,7.0,115.67,88.01,Beverages,Coffee,FamilyChoice,1.8318912,0.0,1.8318912,0.0,-1.8318912,1.8318912,1.8318912,0.0,True,54.956736,0.0,False,100.0,STOCKOUT,REORDER,211.89485510400002,0.0,211.89,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST14,SKU03336,2,1.8445672,0.0,0.0,0.0,0.0,7.0,114.85,63.75,Grocery,Cooking Oil,PurePlus,1.8445672,0.0,1.8445672,0.0,-1.8445672,1.8445672,1.8445672,0.0,True,55.337016,0.0,False,100.0,STOCKOUT,REORDER,211.84854291999997,0.0,211.85,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST27,SKU00514,2,2.010337,0.0,0.0,0.0,0.0,7.0,105.37,82.07,Snacks & Confectionery,Chocolates,TrueTaste,2.010337,0.0,2.010337,0.0,-2.010337,2.010337,2.010337,0.0,True,60.310109999999995,0.0,False,100.0,STOCKOUT,REORDER,211.82920969,0.0,211.83,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-08,ST05,SKU00741,3,1.8574002,0.0,0.0,0.0,0.0,7.0,114.04,82.28,Beverages,Coffee,SunriseFoods,1.8574002,0.0,1.8574002,0.0,-1.8574002,1.8574002,1.8574002,0.0,True,55.722006,0.0,False,100.0,STOCKOUT,REORDER,211.81791880800003,0.0,211.82,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-09,ST05,SKU00254,3,2.006632,0.0,0.0,0.0,0.0,7.0,105.55,79.69,Stationery & Office,Writing Instruments,HomeStyle,2.006632,0.0,2.006632,0.0,-2.006632,2.006632,2.006632,0.0,True,60.19896000000001,0.0,False,100.0,STOCKOUT,REORDER,211.80000760000001,0.0,211.8,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-26,ST14,SKU01540,1,1.8366213,0.0,0.0,0.0,0.0,7.0,115.29,72.03,Beverages,Tea,EverydayPlus,1.8366213,0.0,1.8366213,0.0,-1.8366213,1.8366213,1.8366213,0.0,True,55.098639,0.0,False,100.0,STOCKOUT,REORDER,211.744069677,0.0,211.74,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST18,SKU00611,3,1.8529044,0.0,0.0,0.0,0.0,7.0,114.26,64.38,Snacks & Confectionery,Chips & Crisps,CrispKing,1.8529044,0.0,1.8529044,0.0,-1.8529044,1.8529044,1.8529044,0.0,True,55.587132,0.0,False,100.0,STOCKOUT,REORDER,211.712856744,0.0,211.71,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-04,ST28,SKU00708,1,1.9117073,0.0,0.0,0.0,0.0,7.0,110.74,71.23,Grocery,Cooking Oil,SmartBuy,1.9117073,0.0,1.9117073,0.0,-1.9117073,1.9117073,1.9117073,0.0,True,57.351219,0.0,False,100.0,STOCKOUT,REORDER,211.702466402,0.0,211.7,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-21,ST24,SKU00048,1,1.8947815,0.0,0.0,0.0,0.0,7.0,111.68,83.14,Beverages,Energy Drinks,BasicNeeds,1.8947815,0.0,1.8947815,0.0,-1.8947815,1.8947815,1.8947815,0.0,True,56.843444999999996,0.0,False,100.0,STOCKOUT,REORDER,211.60919792,0.0,211.61,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-24,ST09,SKU00533,2,1.8477746,0.0,0.0,0.0,0.0,7.0,114.47,73.03,Stationery & Office,Writing Instruments,PureLife,1.8477746,0.0,1.8477746,0.0,-1.8477746,1.8477746,1.8477746,0.0,True,55.433237999999996,0.0,False,100.0,STOCKOUT,REORDER,211.514758462,0.0,211.51,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-05,ST21,SKU00920,1,1.8433665,0.0,0.0,0.0,0.0,7.0,114.73,87.31,Grocery,Sugar & Salt,PremiumSelect,1.8433665,0.0,1.8433665,0.0,-1.8433665,1.8433665,1.8433665,0.0,True,55.300995,0.0,False,100.0,STOCKOUT,REORDER,211.48943854499998,0.0,211.49,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-13,ST07,SKU02098,1,1.8472114,0.0,0.0,0.0,0.0,7.0,114.49,77.17,Snacks & Confectionery,Candy,CleanWave,1.8472114,0.0,1.8472114,0.0,-1.8472114,1.8472114,1.8472114,0.0,True,55.416342,0.0,False,100.0,STOCKOUT,REORDER,211.487233186,0.0,211.49,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST10,SKU03604,2,1.7242471,0.0,0.0,0.0,0.0,7.0,122.62,85.4,Dairy & Bakery,Eggs,NovaFresh,1.7242471,0.0,1.7242471,0.0,-1.7242471,1.7242471,1.7242471,0.0,True,51.727413,0.0,False,100.0,STOCKOUT,REORDER,211.427179402,0.0,211.43,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-23,ST26,SKU00578,1,1.8392861,0.0,0.0,0.0,0.0,7.0,114.92,64.82,Beverages,Soft Drinks,SmartBuy,1.8392861,0.0,1.8392861,0.0,-1.8392861,1.8392861,1.8392861,0.0,True,55.178583,0.0,False,100.0,STOCKOUT,REORDER,211.370758612,0.0,211.37,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST16,SKU03800,1,1.8465142,0.0,0.0,0.0,0.0,7.0,114.46,76.17,Snacks & Confectionery,Chocolates,ValueChoice,1.8465142,0.0,1.8465142,0.0,-1.8465142,1.8465142,1.8465142,0.0,True,55.395426,0.0,False,100.0,STOCKOUT,REORDER,211.352015332,0.0,211.35,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
